Aggregate,Microwave,Fridge
182.27,5.0,1.0
182.39,4.0,0.0
181.8,5.0,1.0
181.73,4.0,1.0
182.32,5.0,0.0
182.33,4.0,0.0
182.09,5.0,1.0
181.57,5.0,1.0
181.57,4.0,1.0
182.04,5.0,1.0
182.28,4.0,1.0
182.17,4.0,1.0
181.72,5.0,1.0
181.99,4.0,0.0
182.61,5.0,1.0
181.78,4.0,1.0
181.51,4.0,1.0
181.89,4.0,1.0
182.16,4.0,0.0
181.66,4.0,0.0
181.66,4.0,1.0
181.56,5.0,1.0
181.93,5.0,1.0
181.92,5.0,1.0
181.77,5.0,1.0
181.57,4.0,1.0
182.0,4.0,0.0
182.0,4.0,1.0
181.38,5.0,1.0
181.92,4.0,0.0
182.57,5.0,0.0
181.46,5.0,1.0
181.9,4.0,0.0
182.09,4.0,0.0
181.66000000000005,4.0,1.0
181.4,4.0,1.0
181.8,4.0,1.0
181.56,4.0,1.0
181.05,4.0,1.0
181.82,4.0,1.0
181.23,4.0,1.0
181.01,3.0,1.0
181.75,4.0,1.0
181.51,3.0,1.0
181.66,4.0,1.0
181.68,3.0,1.0
181.53,4.0,1.0
181.68,3.0,0.0
181.65,3.0,1.0
181.48,4.0,1.0
181.62,4.0,0.0
181.26,3.0,0.0
181.79,4.0,1.0
181.43,4.0,0.0
181.84,4.0,1.0
181.4,4.0,1.0
181.83,3.0,0.0
181.45,3.0,1.0
181.47,3.0,1.0
181.53,3.0,1.0
181.53,3.0,0.0
181.72,3.0,0.0
181.16,3.0,1.0
181.65,3.0,1.0
181.84,3.0,0.0
181.62,4.0,1.0
181.87,3.0,1.0
181.65,3.0,1.0
182.01,4.0,1.0
181.79,4.0,1.0
181.61,3.0,1.0
181.85,4.0,1.0
181.07,3.0,0.0
181.67,3.0,0.0
181.77,4.0,1.0
182.03,4.0,0.0
181.94,3.0,0.0
181.76,3.0,1.0
181.69,3.0,0.0
181.51,4.0,1.0
181.67,4.0,1.0
181.38,4.0,1.0
180.96,3.0,1.0
181.27,4.0,1.0
181.24,3.0,1.0
181.0,3.0,0.0
181.46,3.0,0.0
181.25,4.0,1.0
181.31,4.0,0.0
181.44,3.0,0.0
181.12,4.0,1.0
181.2,3.0,1.0
181.51,3.0,1.0
181.3,3.0,0.0
181.21,4.0,0.0
181.56,3.0,0.0
181.36,3.0,0.0
181.1,3.0,1.0
180.78,4.0,1.0
182.28,3.0,0.0
182.81,4.0,1.0
182.75,4.0,1.0
182.29,4.0,1.0
182.68,4.0,1.0
182.56,4.0,1.0
182.61,3.0,0.0
182.09,4.0,0.0
182.11,4.0,1.0
182.09,3.0,1.0
182.66,4.0,0.0
182.82,3.0,1.0
182.53,4.0,0.0
182.43,3.0,0.0
182.08,4.0,1.0
182.0,3.0,0.0
182.05,4.0,1.0
182.56,3.0,0.0
182.86,4.0,0.0
182.65,3.0,1.0
181.78,3.0,0.0
181.92,3.0,1.0
182.69,3.0,0.0
182.64,3.0,0.0
182.52,4.0,1.0
182.1,4.0,0.0
181.99,4.0,1.0
182.97,3.0,1.0
182.97,3.0,1.0
182.82,4.0,1.0
182.13,3.0,1.0
182.86,3.0,1.0
182.85,4.0,0.0
182.32,3.0,0.0
182.59,3.0,1.0
182.4,3.0,1.0
182.21,4.0,1.0
182.57,4.0,1.0
182.92,3.0,0.0
182.41000000000005,4.0,0.0
182.63,3.0,1.0
182.79,4.0,1.0
182.94,3.0,1.0
182.37,4.0,1.0
182.93,4.0,0.0
183.12,4.0,0.0
182.83,3.0,0.0
182.91,4.0,1.0
183.31,3.0,1.0
182.64,4.0,1.0
182.89,3.0,1.0
183.3,3.0,1.0
182.87,3.0,1.0
182.78,4.0,1.0
183.34,4.0,0.0
183.32,4.0,1.0
182.35,3.0,1.0
182.57,3.0,1.0
183.45,3.0,1.0
183.08,3.0,1.0
182.85,4.0,1.0
183.1,4.0,1.0
182.86,4.0,0.0
182.9,4.0,1.0
182.88,4.0,0.0
182.4,3.0,0.0
183.04,3.0,0.0
182.96,3.0,1.0
182.45,4.0,0.0
182.31,4.0,1.0
181.98,4.0,1.0
181.94,3.0,1.0
181.73,4.0,0.0
182.26,4.0,1.0
182.05,3.0,0.0
181.66000000000005,4.0,0.0
182.28,3.0,0.0
182.86,4.0,0.0
182.21,4.0,1.0
181.92,4.0,1.0
182.43,4.0,1.0
182.29,4.0,0.0
182.07,3.0,0.0
181.69,4.0,0.0
328.89,4.0,178.0
336.46,3.0,184.0
340.33,3.0,189.0
339.6,4.0,188.0
340.17,3.0,188.0
338.96,3.0,187.0
336.53,4.0,186.0
334.96,4.0,183.0
333.92,3.0,183.0
333.17,4.0,182.0
330.8,3.0,180.0
331.81,3.0,181.0
330.89,4.0,177.0
329.68,4.0,176.0
328.13,3.0,175.0
327.02,4.0,174.0
324.95,3.0,174.0
323.6,3.0,173.0
322.77,4.0,170.0
323.78,4.0,171.0
323.49,4.0,171.0
322.39,3.0,170.0
321.21000000000004,4.0,171.0
321.36,4.0,170.0
321.5,4.0,171.0
320.59000000000003,4.0,169.0
319.9,4.0,171.0
320.29,4.0,168.0
321.0,4.0,169.0
321.79,4.0,171.0
321.15,3.0,168.0
320.49,4.0,169.0
320.01,4.0,169.0
319.72,4.0,168.0
319.62,3.0,170.0
320.29,4.0,169.0
319.51,4.0,170.0
320.22,3.0,167.0
319.77,3.0,170.0
321.06,3.0,166.0
320.31,3.0,168.0
320.44,3.0,168.0
319.84,3.0,170.0
319.95,4.0,167.0
319.19,3.0,168.0
318.38,3.0,169.0
319.24,3.0,166.0
319.25,4.0,169.0
319.29,4.0,167.0
318.16,3.0,166.0
318.15,4.0,169.0
320.46000000000004,4.0,169.0
320.03,4.0,167.0
319.28,3.0,169.0
318.69,3.0,168.0
318.35,4.0,166.0
318.77,4.0,168.0
319.38,4.0,169.0
319.41,4.0,166.0
320.04,4.0,168.0
318.51,4.0,168.0
318.35,4.0,165.0
319.51,4.0,168.0
318.85,4.0,166.0
319.17,4.0,168.0
319.27,4.0,167.0
319.35,3.0,166.0
318.45,3.0,166.0
318.46000000000004,3.0,167.0
319.38,4.0,165.0
318.49,3.0,167.0
318.33000000000004,4.0,166.0
318.52,4.0,166.0
317.84,4.0,168.0
318.8,4.0,165.0
318.22,3.0,167.0
318.14,4.0,168.0
318.24,4.0,164.0
317.3,3.0,167.0
318.0,3.0,166.0
317.94,4.0,165.0
317.58,3.0,168.0
317.93,4.0,165.0
316.81,3.0,165.0
318.1,3.0,167.0
317.14,3.0,164.0
317.0,4.0,167.0
317.5,4.0,165.0
316.34000000000003,3.0,165.0
317.39,4.0,166.0
316.06,4.0,164.0
317.09000000000003,4.0,165.0
316.75,3.0,166.0
317.43,4.0,165.0
317.29,4.0,167.0
317.2,3.0,164.0
317.05,4.0,166.0
316.82,3.0,166.0
317.8,4.0,164.0
316.86,4.0,166.0
316.07,3.0,164.0
317.08000000000004,4.0,163.0
316.64,4.0,166.0
317.26,4.0,163.0
316.64,3.0,166.0
315.94,4.0,164.0
317.13,4.0,164.0
317.09,4.0,165.0
316.33,3.0,163.0
316.18,3.0,165.0
316.85,4.0,163.0
316.86,3.0,166.0
316.08,4.0,164.0
316.16,3.0,163.0
316.3,4.0,165.0
317.74,4.0,164.0
315.96,3.0,163.0
315.6,4.0,165.0
315.93,4.0,162.0
316.71,3.0,166.0
316.66,3.0,163.0
316.51,4.0,165.0
315.13,3.0,163.0
315.44,4.0,164.0
315.16,3.0,164.0
316.43,4.0,163.0
316.13,3.0,165.0
315.32,3.0,163.0
314.97,3.0,162.0
314.92,3.0,164.0
315.29,3.0,163.0
317.31,5.0,164.0
316.55,4.0,164.0
315.78000000000003,4.0,163.0
315.25,4.0,163.0
314.56,3.0,162.0
315.08000000000004,4.0,164.0
314.98,4.0,162.0
314.76,4.0,164.0
314.0,4.0,162.0
314.64,3.0,165.0
314.19,4.0,162.0
315.4,3.0,162.0
314.74,4.0,164.0
314.76,4.0,161.0
315.42,3.0,162.0
314.29,3.0,163.0
314.69,4.0,163.0
314.62,4.0,164.0
313.88,4.0,162.0
313.8,4.0,163.0
313.6,4.0,162.0
314.68,4.0,162.0
314.75,4.0,162.0
315.17,4.0,164.0
314.81,4.0,161.0
314.74,3.0,164.0
314.61,3.0,163.0
314.23,3.0,161.0
315.2,3.0,162.0
314.5,4.0,164.0
314.91,3.0,162.0
315.29,4.0,161.0
315.7,4.0,162.0
315.98,4.0,162.0
316.19,4.0,162.0
315.54,4.0,161.0
315.63,4.0,163.0
316.4,4.0,162.0
314.92,3.0,162.0
314.28,4.0,162.0
315.35,3.0,161.0
315.78,4.0,163.0
315.71,3.0,160.0
314.75,4.0,160.0
313.58000000000004,4.0,161.0
315.48,4.0,160.0
315.66,4.0,163.0
314.6,3.0,160.0
314.86,4.0,163.0
316.1,4.0,160.0
314.99,3.0,162.0
314.32,4.0,160.0
314.39,3.0,162.0
314.92,3.0,161.0
314.19,4.0,161.0
314.66,4.0,161.0
314.94,4.0,161.0
313.87,4.0,159.0
314.67,3.0,162.0
314.63,4.0,159.0
314.09,4.0,161.0
314.07,3.0,161.0
314.51,4.0,160.0
313.93,3.0,161.0
313.37,4.0,160.0
314.47,4.0,161.0
314.62,4.0,160.0
314.27,3.0,161.0
312.98,3.0,159.0
313.55,4.0,160.0
313.96000000000004,4.0,160.0
313.36,3.0,158.0
313.39,4.0,159.0
313.38,4.0,161.0
313.28,4.0,159.0
313.18,4.0,160.0
313.2,3.0,158.0
312.06,4.0,160.0
311.77,3.0,158.0
313.18,3.0,160.0
313.6,3.0,158.0
313.08000000000004,4.0,161.0
313.26,4.0,158.0
313.67,4.0,161.0
313.28000000000003,4.0,158.0
312.89,4.0,160.0
314.27,4.0,160.0
312.08000000000004,3.0,159.0
312.85,4.0,157.0
312.79,4.0,159.0
312.26,3.0,157.0
312.3,3.0,160.0
312.16,3.0,158.0
312.81,4.0,160.0
312.72,4.0,157.0
312.28,4.0,160.0
312.89,4.0,158.0
312.38,4.0,158.0
313.21,4.0,158.0
313.45,4.0,158.0
312.33,4.0,159.0
311.85,4.0,157.0
311.43,3.0,157.0
310.1,3.0,158.0
311.24,3.0,159.0
310.69,3.0,159.0
310.28,3.0,158.0
310.29,4.0,157.0
309.65,3.0,159.0
310.54,4.0,157.0
310.34,3.0,159.0
309.68,4.0,158.0
310.4,5.0,158.0
309.85,4.0,157.0
309.52,4.0,157.0
310.08,4.0,156.0
309.91,3.0,157.0
182.45,3.0,0.0
182.35,4.0,1.0
182.91,3.0,0.0
182.74,4.0,1.0
182.48,3.0,1.0
182.54,4.0,0.0
182.08,3.0,0.0
182.51,4.0,0.0
182.88,4.0,1.0
182.7,3.0,0.0
182.79,3.0,0.0
182.32,3.0,0.0
182.93,4.0,0.0
182.53,4.0,0.0
182.5,4.0,1.0
182.7,3.0,1.0
182.77,4.0,1.0
182.38,3.0,1.0
182.98,3.0,1.0
183.14,3.0,0.0
182.73,3.0,0.0
182.33,4.0,0.0
182.86,4.0,0.0
183.01,4.0,0.0
182.84,3.0,1.0
182.4,4.0,0.0
182.41,4.0,1.0
182.69,4.0,1.0
183.3,5.0,1.0
182.53,3.0,1.0
183.02,3.0,0.0
182.8,3.0,0.0
182.74,4.0,0.0
182.98,3.0,0.0
183.0,4.0,1.0
182.58,3.0,0.0
183.09,3.0,1.0
182.81,4.0,1.0
182.7,3.0,0.0
182.84,3.0,0.0
182.9,3.0,1.0
182.53,3.0,0.0
182.89,3.0,0.0
182.68,4.0,1.0
182.54,4.0,1.0
183.91000000000005,6.0,0.0
183.86,5.0,1.0
183.91,6.0,0.0
183.49,5.0,1.0
183.78,5.0,0.0
184.41000000000005,7.0,0.0
183.64,5.0,0.0
183.29,5.0,0.0
183.74,5.0,0.0
183.18,5.0,1.0
183.19,5.0,1.0
184.16000000000005,6.0,0.0
182.95,5.0,0.0
183.35,5.0,0.0
183.39,5.0,1.0
183.77,6.0,1.0
183.22,5.0,1.0
183.41,5.0,0.0
183.08,5.0,0.0
183.4,5.0,1.0
183.39,5.0,0.0
183.2,5.0,0.0
184.04,6.0,1.0
183.89,6.0,0.0
183.46,5.0,1.0
183.65,5.0,0.0
183.4,5.0,0.0
183.47,5.0,1.0
183.06,5.0,0.0
183.29,5.0,0.0
183.24,5.0,0.0
183.76,5.0,1.0
183.52,5.0,0.0
183.47,4.0,0.0
183.37,5.0,1.0
183.01,5.0,0.0
182.9,5.0,0.0
182.92,5.0,1.0
183.34,4.0,0.0
183.42,5.0,0.0
183.32,5.0,1.0
183.16,5.0,1.0
182.89,5.0,1.0
183.03,5.0,0.0
183.36,4.0,1.0
183.31,4.0,0.0
183.16,5.0,1.0
183.4,5.0,1.0
183.61,5.0,0.0
183.33,5.0,0.0
183.24,5.0,1.0
182.94,5.0,0.0
183.11,4.0,1.0
182.69,4.0,0.0
183.06,4.0,1.0
182.66,4.0,1.0
182.59,4.0,0.0
182.84,4.0,1.0
182.98,4.0,0.0
182.75,4.0,0.0
183.25,5.0,0.0
183.5,5.0,0.0
183.23,4.0,1.0
183.63,5.0,0.0
183.9,5.0,1.0
182.89,4.0,0.0
183.29,4.0,1.0
182.97,4.0,0.0
184.48,4.0,0.0
184.71,5.0,0.0
184.67,5.0,1.0
184.4,4.0,0.0
184.78,4.0,0.0
184.85,4.0,1.0
184.87,4.0,0.0
185.09,4.0,1.0
184.63,4.0,0.0
184.93,4.0,0.0
185.23,4.0,1.0
184.4,4.0,0.0
185.16,5.0,1.0
185.26,4.0,1.0
184.79,4.0,0.0
184.25,4.0,0.0
185.35,4.0,1.0
185.04,4.0,1.0
185.02,4.0,1.0
185.01,4.0,0.0
184.67,4.0,0.0
185.03,4.0,1.0
184.79,4.0,0.0
184.54,4.0,1.0
184.97,4.0,1.0
184.93,4.0,0.0
184.84,4.0,1.0
185.06,4.0,0.0
184.88,5.0,1.0
185.13,4.0,0.0
184.92,4.0,0.0
184.79,4.0,0.0
184.89,4.0,1.0
184.76,4.0,0.0
184.84,4.0,0.0
184.73,4.0,0.0
184.59,4.0,1.0
185.01,4.0,0.0
184.47,4.0,0.0
184.26,4.0,1.0
184.96,4.0,1.0
184.86,4.0,1.0
184.91000000000005,4.0,0.0
184.63,4.0,1.0
185.4,5.0,0.0
185.37,4.0,1.0
184.91,4.0,0.0
184.44,4.0,0.0
185.45,4.0,0.0
185.41,4.0,0.0
185.47,4.0,1.0
185.14,4.0,1.0
184.66,4.0,1.0
184.66,4.0,0.0
185.21,4.0,0.0
185.17,4.0,0.0
185.31,4.0,1.0
185.77,4.0,0.0
185.39,4.0,0.0
185.54,4.0,0.0
185.2,4.0,1.0
185.64,5.0,1.0
185.1,4.0,0.0
184.71,4.0,0.0
185.21,4.0,1.0
185.36,4.0,1.0
185.34,4.0,0.0
185.21,4.0,1.0
185.42,4.0,0.0
185.36,4.0,0.0
184.98,4.0,0.0
184.39,5.0,1.0
183.46,4.0,0.0
183.55,4.0,0.0
183.65,4.0,0.0
183.24,4.0,1.0
183.31,4.0,1.0
184.08,5.0,1.0
183.59,4.0,1.0
183.27,4.0,0.0
183.42,4.0,0.0
183.3,4.0,0.0
183.03,4.0,1.0
183.55,4.0,1.0
183.34,4.0,0.0
182.85,4.0,1.0
183.43,4.0,0.0
183.43,4.0,1.0
183.02,4.0,1.0
183.06,4.0,1.0
183.4,4.0,1.0
182.93,4.0,0.0
183.49,4.0,0.0
183.44,4.0,0.0
182.98,4.0,0.0
183.69,4.0,1.0
183.66,4.0,1.0
183.59,4.0,1.0
183.72,4.0,0.0
183.0,4.0,1.0
183.44,4.0,1.0
183.57,4.0,0.0
183.21,4.0,1.0
183.31,4.0,0.0
183.02,4.0,1.0
182.95,3.0,0.0
183.51,5.0,0.0
182.98,4.0,0.0
183.48,4.0,0.0
183.17,4.0,1.0
182.74,4.0,1.0
183.03,4.0,1.0
182.5,4.0,1.0
182.71,3.0,0.0
182.92,3.0,1.0
182.59,4.0,1.0
183.16,4.0,0.0
182.39,3.0,1.0
182.96,4.0,1.0
182.54,4.0,1.0
182.55,4.0,1.0
182.45,4.0,0.0
182.82,3.0,1.0
182.79,3.0,1.0
182.53,3.0,0.0
182.85,4.0,0.0
182.66,4.0,0.0
183.02,3.0,1.0
182.49,4.0,0.0
183.12,3.0,0.0
182.64,3.0,1.0
183.1,4.0,0.0
182.87,4.0,1.0
182.72,4.0,1.0
182.84,3.0,0.0
182.44,4.0,0.0
182.94,4.0,0.0
182.81,3.0,1.0
182.38,4.0,0.0
182.9,3.0,0.0
182.85,4.0,0.0
182.83,4.0,0.0
183.06,4.0,0.0
182.74,4.0,0.0
182.96,3.0,1.0
182.61,4.0,0.0
182.88,3.0,1.0
182.74,4.0,1.0
182.66,4.0,0.0
182.9,4.0,0.0
182.77,3.0,1.0
182.91,3.0,0.0
182.38,4.0,1.0
183.34,4.0,0.0
182.94,4.0,1.0
183.26,4.0,1.0
183.07,4.0,0.0
182.94,4.0,1.0
182.67,3.0,0.0
183.02,3.0,0.0
182.69,5.0,1.0
182.92,4.0,1.0
182.37,4.0,1.0
182.91,3.0,1.0
182.79,4.0,1.0
183.0,3.0,0.0
182.79,3.0,0.0
183.15,4.0,0.0
182.89,3.0,1.0
183.33,4.0,0.0
182.9,4.0,0.0
182.9,4.0,1.0
182.53,4.0,1.0
182.86,3.0,0.0
183.0,3.0,1.0
182.96,4.0,1.0
182.81,3.0,0.0
183.0,4.0,0.0
182.58,3.0,0.0
182.74,4.0,0.0
182.56,4.0,0.0
182.82,3.0,0.0
182.62,4.0,1.0
182.92,4.0,1.0
182.77,4.0,1.0
183.02,4.0,0.0
183.12,4.0,0.0
183.11,4.0,0.0
182.94,4.0,0.0
183.23,4.0,1.0
182.83,3.0,0.0
182.75,4.0,0.0
183.17,3.0,0.0
182.46,4.0,1.0
182.99,4.0,0.0
182.78,3.0,0.0
182.51,4.0,0.0
182.83,3.0,0.0
182.44,4.0,1.0
182.61,4.0,1.0
182.82,4.0,0.0
182.42,4.0,0.0
182.54,3.0,0.0
182.54,3.0,0.0
182.27,4.0,0.0
182.92,4.0,0.0
182.45,4.0,1.0
182.0,4.0,0.0
182.62,4.0,0.0
182.55,3.0,1.0
182.53,3.0,0.0
181.78,3.0,0.0
182.43,4.0,1.0
182.59,4.0,1.0
182.9,5.0,1.0
182.18,4.0,1.0
182.14,3.0,1.0
182.77,4.0,0.0
182.41000000000005,3.0,0.0
182.04,4.0,1.0
182.3,3.0,0.0
182.12,4.0,0.0
182.53,4.0,0.0
182.63,3.0,0.0
182.54,3.0,1.0
181.97,3.0,1.0
181.91,3.0,0.0
182.01,3.0,0.0
182.54,4.0,1.0
182.34,3.0,0.0
181.84,4.0,0.0
182.94,4.0,0.0
182.43,4.0,0.0
182.35,3.0,0.0
182.17,4.0,1.0
182.4,3.0,0.0
181.64,4.0,0.0
182.1,3.0,1.0
181.9,4.0,1.0
181.94,4.0,0.0
182.25,4.0,0.0
182.33,4.0,1.0
182.2,4.0,0.0
182.56,4.0,0.0
182.15,3.0,0.0
183.65,4.0,0.0
183.39,4.0,1.0
183.37,4.0,1.0
183.51,3.0,1.0
184.07,3.0,0.0
183.92,3.0,1.0
184.06,4.0,0.0
183.9,4.0,0.0
184.17,4.0,1.0
184.11,3.0,0.0
184.27,4.0,1.0
184.41,4.0,0.0
183.91,4.0,1.0
184.05,4.0,0.0
183.95,4.0,0.0
185.54,6.0,1.0
185.54,6.0,0.0
185.29,5.0,0.0
184.93,5.0,0.0
185.0,5.0,0.0
185.04,5.0,0.0
184.94,5.0,0.0
184.48,5.0,1.0
185.1,5.0,1.0
184.95,5.0,1.0
184.7,5.0,0.0
184.31,5.0,0.0
184.91,5.0,1.0
184.42,4.0,1.0
184.18,5.0,1.0
184.11,4.0,0.0
184.43,4.0,1.0
184.58,4.0,0.0
184.43,4.0,0.0
184.21,5.0,0.0
184.21,4.0,0.0
184.65,4.0,0.0
184.67,4.0,0.0
184.73,4.0,0.0
184.22,4.0,1.0
184.68,4.0,0.0
184.54,4.0,0.0
184.19,4.0,0.0
184.4,4.0,0.0
184.47,5.0,1.0
184.09,4.0,1.0
184.2,4.0,0.0
184.87,4.0,1.0
184.65,4.0,0.0
184.27,4.0,0.0
184.83,4.0,0.0
184.57,4.0,0.0
184.61,4.0,0.0
184.64,5.0,1.0
184.13,4.0,1.0
184.79,4.0,1.0
184.51,4.0,0.0
184.63,4.0,0.0
184.8,4.0,1.0
184.4,4.0,0.0
184.56,4.0,1.0
184.57,4.0,0.0
184.48,4.0,1.0
184.87,4.0,0.0
184.84,4.0,0.0
184.16,4.0,1.0
184.71,4.0,0.0
184.57,4.0,0.0
184.47,4.0,1.0
182.93,4.0,0.0
183.09,4.0,0.0
182.43,4.0,0.0
182.49,4.0,0.0
183.12,4.0,0.0
182.99,4.0,1.0
183.23,4.0,1.0
182.31,4.0,0.0
182.94,4.0,0.0
183.0,4.0,0.0
182.66,4.0,0.0
182.46,4.0,0.0
183.05,4.0,1.0
182.68,4.0,0.0
182.35,4.0,1.0
183.02,4.0,0.0
183.11,4.0,1.0
182.57,4.0,0.0
182.89,4.0,0.0
183.06,4.0,0.0
183.24,5.0,1.0
182.83,5.0,1.0
182.99,4.0,1.0
182.64,4.0,0.0
182.4,4.0,0.0
183.17,4.0,0.0
182.88,4.0,1.0
182.65,5.0,1.0
182.92,4.0,1.0
183.0,4.0,0.0
182.78,4.0,1.0
182.37,4.0,1.0
183.04,4.0,0.0
182.75,4.0,0.0
182.65,4.0,1.0
182.85,4.0,0.0
182.96,4.0,0.0
182.54,4.0,0.0
181.86,4.0,1.0
182.78,4.0,1.0
182.73,4.0,1.0
182.7,4.0,0.0
182.66,4.0,0.0
182.68,4.0,0.0
182.7,4.0,0.0
182.56,4.0,0.0
182.66000000000005,3.0,0.0
183.02,4.0,1.0
182.7,4.0,1.0
182.21,4.0,1.0
182.42,4.0,1.0
182.81,4.0,0.0
182.7,4.0,1.0
181.93,4.0,0.0
182.66,4.0,1.0
182.56,4.0,1.0
182.88,4.0,0.0
182.63,4.0,0.0
182.46,4.0,0.0
182.71,4.0,0.0
182.2,4.0,0.0
182.66,4.0,0.0
181.9,4.0,0.0
181.92,4.0,0.0
182.22,4.0,0.0
181.95,4.0,1.0
182.3,4.0,0.0
182.52,4.0,0.0
182.09,3.0,1.0
181.85,3.0,0.0
182.38,3.0,1.0
181.97,3.0,0.0
182.28,4.0,1.0
182.03,4.0,0.0
182.2,3.0,1.0
182.18,4.0,0.0
181.88,3.0,0.0
182.24,3.0,1.0
182.18,4.0,1.0
181.64,4.0,0.0
182.02,4.0,1.0
182.49,3.0,1.0
182.54,3.0,0.0
182.55,4.0,1.0
182.21,4.0,0.0
182.36,3.0,0.0
182.2,3.0,0.0
182.21,4.0,0.0
182.12,3.0,0.0
182.49,3.0,0.0
182.58,3.0,0.0
182.26,3.0,1.0
182.18,3.0,0.0
182.26,4.0,0.0
182.73,3.0,1.0
182.56,3.0,1.0
182.26,4.0,0.0
182.6,5.0,0.0
182.9,4.0,1.0
182.97,4.0,0.0
182.64,4.0,0.0
182.61,4.0,1.0
182.28,4.0,1.0
182.05,4.0,0.0
182.19,4.0,1.0
182.37,3.0,1.0
182.34,4.0,1.0
182.45,4.0,1.0
182.25,3.0,1.0
182.25,4.0,1.0
181.87,4.0,1.0
339.09,4.0,185.0
343.35,4.0,191.0
339.12,4.0,190.0
340.65,3.0,190.0
339.33,3.0,189.0
338.16,3.0,186.0
336.20000000000005,3.0,184.0
334.22,4.0,182.0
331.65,3.0,180.0
333.08,4.0,181.0
330.53000000000003,4.0,181.0
330.38,4.0,179.0
330.72,4.0,177.0
329.23,4.0,176.0
327.24,4.0,176.0
324.27,4.0,171.0
323.64,3.0,170.0
323.49,3.0,169.0
323.24,4.0,174.0
323.37,3.0,173.0
322.86,4.0,171.0
322.42,4.0,169.0
322.37,4.0,172.0
322.02,4.0,171.0
322.04,4.0,168.0
321.93,5.0,170.0
321.37,3.0,170.0
321.2,4.0,168.0
320.66,4.0,170.0
320.2,3.0,170.0
320.77,3.0,167.0
320.18,4.0,167.0
319.64,3.0,170.0
320.34000000000003,3.0,168.0
319.36,4.0,168.0
319.44,3.0,170.0
320.22,4.0,167.0
319.37,3.0,171.0
320.29,3.0,170.0
320.29,4.0,169.0
319.55,3.0,167.0
320.2,3.0,169.0
319.85,3.0,168.0
318.95,4.0,167.0
320.03,4.0,170.0
319.69,3.0,168.0
319.6,4.0,166.0
319.41,4.0,168.0
320.13,4.0,167.0
320.56,3.0,167.0
320.83000000000004,3.0,169.0
320.11,3.0,167.0
320.54,4.0,168.0
320.36,3.0,167.0
319.47,3.0,166.0
320.15,4.0,168.0
319.99,4.0,166.0
319.93,3.0,167.0
320.0,4.0,167.0
319.05,4.0,166.0
319.69,4.0,166.0
320.11,4.0,168.0
319.92,4.0,166.0
318.35,4.0,166.0
319.55,4.0,167.0
319.96000000000004,3.0,166.0
319.43,4.0,168.0
319.76,4.0,165.0
320.04,4.0,168.0
319.32,4.0,165.0
320.09000000000003,4.0,165.0
319.08000000000004,4.0,167.0
319.63,4.0,165.0
319.41,3.0,166.0
318.87,3.0,167.0
319.39,3.0,167.0
319.79,4.0,164.0
318.8,4.0,168.0
318.85,4.0,164.0
319.22,3.0,164.0
319.24,3.0,166.0
319.18,4.0,164.0
318.56,3.0,167.0
319.48,4.0,167.0
319.63,4.0,164.0
318.88,4.0,166.0
317.9,4.0,166.0
319.26,4.0,164.0
318.93,3.0,166.0
318.72,3.0,164.0
317.78,4.0,166.0
317.77,4.0,166.0
319.0,4.0,163.0
318.86,4.0,167.0
318.1,4.0,165.0
318.94,4.0,164.0
317.94,3.0,166.0
318.02,4.0,163.0
316.97,4.0,166.0
318.46000000000004,4.0,165.0
318.08,3.0,164.0
318.15,3.0,165.0
317.8,3.0,163.0
318.5,4.0,166.0
317.81,4.0,163.0
318.16,3.0,165.0
317.61,4.0,163.0
317.96,4.0,163.0
318.88,4.0,165.0
317.59000000000003,4.0,163.0
317.85,3.0,165.0
317.66,3.0,162.0
316.75,4.0,165.0
316.37,3.0,165.0
316.98,4.0,162.0
316.47,4.0,165.0
318.0,4.0,163.0
317.41,3.0,164.0
315.84000000000003,4.0,164.0
315.7,4.0,163.0
315.64,3.0,164.0
315.2,3.0,163.0
315.27,4.0,165.0
315.28,4.0,162.0
315.32,5.0,163.0
314.61,3.0,163.0
313.89,4.0,163.0
314.67,3.0,163.0
315.40000000000003,4.0,162.0
315.22,4.0,165.0
314.16,4.0,164.0
314.97,4.0,163.0
314.87,3.0,162.0
314.96000000000004,3.0,164.0
314.57,4.0,161.0
314.22,4.0,163.0
314.64,3.0,161.0
314.94,4.0,162.0
313.02,4.0,162.0
313.28,3.0,164.0
315.4,4.0,164.0
314.72,4.0,162.0
315.19,4.0,163.0
316.03,4.0,162.0
316.29,4.0,163.0
314.75,4.0,163.0
313.73,3.0,162.0
313.96,4.0,164.0
314.81,4.0,163.0
315.13,3.0,160.0
314.59,4.0,163.0
313.33000000000004,4.0,161.0
313.66,3.0,161.0
313.88,3.0,160.0
314.39,4.0,162.0
314.41,3.0,160.0
313.19,4.0,161.0
313.34,3.0,160.0
312.86,4.0,161.0
312.41,4.0,162.0
313.71000000000004,3.0,162.0
313.69,4.0,162.0
312.92,4.0,159.0
314.19,4.0,161.0
312.48,3.0,159.0
313.06,4.0,161.0
313.41,4.0,162.0
313.09000000000003,3.0,159.0
311.98,4.0,161.0
312.66,4.0,162.0
311.76,3.0,160.0
311.79,4.0,160.0
312.7,3.0,161.0
313.79999999999995,4.0,162.0
312.48,3.0,162.0
312.55,3.0,161.0
313.46000000000004,3.0,162.0
312.08,3.0,159.0
311.59000000000003,4.0,159.0
312.71,3.0,161.0
311.94,4.0,159.0
312.31,4.0,161.0
